"Step","Rank","Category","Operation","# Occurrences","Total Time (us)","Avg. time (us)","Total self time (us)","Avg. self time (us)","Total self time (%)","Cumulative total self time (%)","Normalized FLOP Rate (GFLOP/s)","Model FLOP Rate (GFLOP/s)","Memory BW (GiB/s)","HBM BW (GiB/s)","SHM/L1 BW (GiB/s)","Operational Intensity (FLOP/Byte)","HBM Operational Intensity (FLOP/Byte)","SHM/L1 Operational Intensity (FLOP/Byte)","Bottleneck Operational Intensity (FLOP/Byte)","Bound by","Total Time per core (us)","Total Time (%)","Optimal FLOP Rate (GFLOP/s)","Roofline efficiency (%)","FLOP Rate / Peak (%)","Max memory BW utilization (among supported memories) (%)","Include Infeed/Outfeed","Program ID","Source Info"
"Total","74.0","loop fusion","loop_dynamic_update_slice_fusion.48","1021.0","1738.539","1.7027806072477962","1738.539","1.7027806072477962","0.0006565835087215741","0.16137103737113778","0.09748760309662309","0.09748760309662309","0.021877688074467203","0.021877688074467203","0.0","4.15","4.15","0.0","4.15","HBM","1738.539","0.000656583508721574","6454.080000000002","1.5104802403537462e-05","3.125910736769306e-07","1.5104802403537462e-05","True","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:79:24
/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:82:25
/home/user/git/DISCO-EB/src/discoeb/background.py:248:40
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:79</div>"
"Total","75.0","loop fusion","loop_dynamic_update_slice_fusion.10","1021.0","1737.0","1.7012732615083253","1737.0","1.7012732615083253","0.0006560022839000874","0.16202703965503787","0.09757397812320093","0.09757397812320093","0.021897071932812977","0.021897071932812977","0.0","4.15","4.15","0.0","4.15","HBM","1737.0","0.0006560022839000874","6454.080000000001","1.5118185414993448e-05","3.128680326074941e-07","1.5118185414993448e-05","True","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:79:24
/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:82:25
/home/user/git/DISCO-EB/src/discoeb/background.py:248:40
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:79</div>"
"Total","76.0","loop fusion","loop_multiply_fusion.12","1021.0","1735.322","1.6996297747306561","1735.322","1.6996297747306561","0.0006553685637893307","0.1626824082188272","0.07119197474589731","0.07119197474589731","0.017534596552015655","0.017534596552015655","0.0","3.78125","3.78125","0.0","3.78125","HBM","1735.322","0.0006553685637893307","5880.6","1.2106243367326004e-05","2.2827493051546604e-07","1.2106243367326004e-05","True","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:79:52
/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:82:25
/home/user/git/DISCO-EB/src/discoeb/background.py:248:40
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:79</div>"
"Total","77.0","loop fusion","loop_multiply_fusion.6","1021.0","1735.26","1.6995690499510283","1735.26","1.6995690499510283","0.0006553451486243326","0.16333775336745154","0.07119451840070076","0.07119451840070076","0.01753522305466438","0.01753522305466438","0.0","3.78125","3.78125","0.0","3.78125","HBM","1735.26","0.0006553451486243326","5880.600000000001","1.2106675917542555e-05","2.2828308666825696e-07","1.2106675917542555e-05","True","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:79:52
/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:82:25
/home/user/git/DISCO-EB/src/discoeb/background.py:248:40
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:79</div>"
"Total","78.0","loop fusion","loop_dynamic_update_slice_fusion.52","1021.0","1734.383","1.6987100881488737","1734.383","1.6987100881488737","0.0006550139373387941","0.16399276730479034","0.09772120690758615","0.09772120690758615","0.02193011229197711","0.02193011229197711","0.0","4.15","4.15","0.0","4.15","HBM","1734.383","0.000655013937338794","6454.080000000001","1.5140997153364405e-05","3.1334011728621484e-07","1.5140997153364405e-05","True","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:79:24
/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:82:25
/home/user/git/DISCO-EB/src/discoeb/background.py:248:40
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:79</div>"
"Total","79.0","loop fusion","loop_dynamic_update_slice_fusion.51","1021.0","1734.253","1.6985827619980411","1734.253","1.6985827619980411","0.0006549648410250882","0.16464773214581543","0.09772853211152006","0.09772853211152006","0.02193175617819092","0.02193175617819092","0.0","4.15","4.15","0.0","4.15","HBM","1734.253","0.0006549648410250882","6454.080000000001","1.5142132125960641e-05","3.1336360533279585e-07","1.5142132125960641e-05","True","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:79:24
/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:82:25
/home/user/git/DISCO-EB/src/discoeb/background.py:248:40
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:79</div>"
"Total","80.0","loop fusion","loop_multiply_fusion.8","1021.0","1733.38","1.6977277179236043","1733.38","1.6977277179236043","0.0006546351403953561","0.16530236728621078","0.07127173499175023","0.07127173499175023","0.017554241515326655","0.017554241515326655","0.0","3.78125","3.78125","0.0","3.78125","HBM","1733.38","0.000654635140395356","5880.6","1.211980665097953e-05","2.28530679350148e-07","1.211980665097953e-05","True","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:79:52
/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:82:25
/home/user/git/DISCO-EB/src/discoeb/background.py:248:40
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:79</div>"
"Total","81.0","loop fusion","loop_multiply_fusion.10","1021.0","1731.837","1.6962164544564153","1731.837","1.6962164544564153","0.0006540524049180632","0.16595641969112884","0.07133523535990974","0.07133523535990974","0.017569881667753324","0.017569881667753324","0.0","3.78125","3.78125","0.0","3.78125","HBM","1731.837","0.0006540524049180631","5880.6","1.2130604931454229e-05","2.2873429137497324e-07","1.2130604931454229e-05","True","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:79:52
/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:82:25
/home/user/git/DISCO-EB/src/discoeb/background.py:248:40
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:79</div>"
"Total","82.0","loop fusion","loop_multiply_fusion.11","1021.0","1731.655","1.6960381978452497","1731.655","1.6960381978452497","0.000653983670078875","0.16661040336120772","0.07134273281918165","0.07134273281918165","0.017571728293359193","0.017571728293359193","0.0","3.78125","3.78125","0.0","3.78125","HBM","1731.655","0.000653983670078875","5880.6","1.213187987946496e-05","2.2875833175312606e-07","1.213187987946496e-05","True","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:79:52
/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:82:25
/home/user/git/DISCO-EB/src/discoeb/background.py:248:40
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:79</div>"
"Total","83.0","loop fusion","loop_dynamic_update_slice_fusion.50","1021.0","1730.24","1.6946523016650343","1730.24","1.6946523016650343","0.0006534492755873847","0.1672638526367951","0.09795519696689477","0.09795519696689477","0.021982623189439696","0.021982623189439696","0.0","4.15","4.15","0.0","4.15","HBM","1730.24","0.0006534492755873847","6454.080000000001","1.5177251748799947e-05","3.140903993892276e-07","1.5177251748799947e-05","True","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:79:24
/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:82:25
/home/user/git/DISCO-EB/src/discoeb/background.py:248:40
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:79</div>"
"Total","84.0","loop fusion","loop_dynamic_update_slice_fusion.46","1021.0","1729.65","1.6940744368266407","1729.65","1.6940744368266407","0.0006532264538559507","0.16791707909065107","0.0979886104125112","0.0979886104125112","0.021990121670451328","0.021990121670451328","0.0","4.15","4.15","0.0","4.15","HBM","1729.65","0.0006532264538559506","6454.080000000001","1.5182428853145791e-05","3.141975385998423e-07","1.5182428853145791e-05","True","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:79:24
/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:82:25
/home/user/git/DISCO-EB/src/discoeb/background.py:248:40
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:79</div>"
"Total","85.0","conditional","cond.11.clone","907.0","1715.451","1.8913461962513782","1715.451","1.8913461962513782","0.0006478640034074202","0.16856494309405848","793.8800432072965","793.8800432072965","3.3099970586945813","0.2979095835332076","0.0","223.37131806010117","2481.8214876033057","0.0","223.37131806010117","Compute","1715.451","0.0006478640034074201","311869.44","0.0025455525338016335","0.0025455525338016335","0.00020568285725953365","True","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:440:14
/home/user/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:452:12
/home/user/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:461:11
/home/user/git/DISCO-EB/src/discoeb/background.py:237:82
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:440</div>"
"Total","86.0","loop fusion","wrapped_log.1","877.0","1682.375","1.9183295324971494","1682.375","1.9183295324971494","0.0006353723905448529","0.16920031548460332","0.3169424177130545","0.3169424177130545","0.007767779696562535","0.007767779696562535","0.0","38.0","38.0","0.0","38.0","HBM","1682.375","0.0006353723905448529","59097.600000000006","5.363033654717864e-06","1.0162663507942762e-06","5.363033654717864e-06","True","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:440:14
/home/user/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:452:12
/home/user/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:461:11
/home/user/git/DISCO-EB/src/discoeb/background.py:237:82
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:440</div>"
"Total","87.0","conditional","cond.7.clone","877.0","1663.556","1.8968711516533638","1663.556","1.8968711516533638","0.000628265132640008","0.16982858061724332","11088742473177.668","11088742473177.668","0.011783479215912534","0.003927826405304178","0.0","876413154395170.5","2629239463185511.5","0.0","876413154395170.5","Compute","1663.556","0.000628265132640008","311869.44","35555719.961461015","35555719.961461015","2.7118515231395777e-06","True","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_ad.py:819:15
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_errors.py:342:16
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_jit.py:55:14
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_jit.py:263:37
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_jit.py:209:19
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_errors.py:271:15
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_errors.py:250:11
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_integrate.py:1034:14
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_jit.py:55:14
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_jit.py:263:37
'>/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_ad.py:819</div>"
"Total","88.0","loop fusion","loop_dynamic_update_slice_fusion.3","1024.0","1597.641","1.5601962890625","1597.641","1.5601962890625","0.0006033714132713988","0.17043195203051473","0.0","0.0","0.014326236991758473","0.014326236991758473","0.0","0.0","0.0","0.0","0.0","HBM","1597.641","0.0006033714132713987","0.0","9.891126439420663e-06","0.0","9.891126439420663e-06","True","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:40:15
/home/user/git/DISCO-EB/src/discoeb/background.py:248:40
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:40</div>"
"Total","89.0","loop fusion","loop_dynamic_update_slice_fusion.17","1024.0","1593.191","1.5558505859375","1593.191","1.5558505859375","0.0006016908086868533","0.17103364283920158","0.0","0.0","0.01436625212780514","0.01436625212780514","0.0","0.0","0.0","0.0","0.0","HBM","1593.191","0.0006016908086868533","0.0","9.918753706117136e-06","0.0","9.918753706117136e-06","True","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:39:15
/home/user/git/DISCO-EB/src/discoeb/background.py:248:40
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:39</div>"
"Total","90.0","loop fusion","loop_dynamic_update_slice_fusion.15","1024.0","1593.092","1.55575390625","1593.092","1.55575390625","0.0006016534199556466","0.17163529625915722","0.0","0.0","0.014367144894174346","0.014367144894174346","0.0","0.0","0.0","0.0","0.0","HBM","1593.092","0.0006016534199556465","0.0","9.919370090241159e-06","0.0","9.919370090241159e-06","True","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:39:15
/home/user/git/DISCO-EB/src/discoeb/background.py:248:40
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:39</div>"
"Total","91.0","loop fusion","loop_dynamic_update_slice_fusion.16","1024.0","1592.598","1.555271484375","1592.598","1.555271484375","0.0006014668539635644","0.17223676311312078","0.0","0.0","0.01437160136691745","0.01437160136691745","0.0","0.0","0.0","0.0","0.0","HBM","1592.598","0.0006014668539635644","0.0","9.922446929986391e-06","0.0","9.922446929986391e-06","True","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:39:15
/home/user/git/DISCO-EB/src/discoeb/background.py:248:40
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:39</div>"
"Total","92.0","loop fusion","loop_dynamic_update_slice_fusion.19","1024.0","1592.518","1.555193359375","1592.518","1.555193359375","0.0006014366408474378","0.17283819975396822","0.0","0.0","0.014372323323033082","0.014372323323033082","0.0","0.0","0.0","0.0","0.0","HBM","1592.518","0.0006014366408474377","0.0","9.922945383224847e-06","0.0","9.922945383224847e-06","True","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:40:15
/home/user/git/DISCO-EB/src/discoeb/background.py:248:40
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:40</div>"
"Total","93.0","loop fusion","loop_dynamic_update_slice_fusion.18","1024.0","1592.296","1.5549765625","1592.296","1.5549765625","0.0006013527994501863","0.17343955255341842","0.0","0.0","0.014374327131230625","0.014374327131230625","0.0","0.0","0.0","0.0","0.0","HBM","1592.296","0.0006013527994501863","0.0","9.924328853305207e-06","0.0","9.924328853305207e-06","True","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:39:15
/home/user/git/DISCO-EB/src/discoeb/background.py:248:40
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:39</div>"
"Total","94.0","loop fusion","loop_dynamic_update_slice_fusion.20","1024.0","1591.824","1.554515625","1591.824","1.554515625","0.000601174542065039","0.17404072709548346","0.0","0.0","0.01437858933760893","0.01437858933760893","0.0","0.0","0.0","0.0","0.0","HBM","1591.824","0.0006011745420650389","0.0","9.927271567586911e-06","0.0","9.927271567586911e-06","True","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:40:15
/home/user/git/DISCO-EB/src/discoeb/background.py:248:40
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:40</div>"
"Total","95.0","loop fusion","loop_dynamic_update_slice_fusion.14","1024.0","1581.233","1.5441728515625","1581.233","1.5441728515625","0.0005971747031538209","0.17463790179863728","0.0","0.0","0.014474896232085971","0.014474896232085971","0.0","0.0","0.0","0.0","0.0","HBM","1581.233","0.0005971747031538209","0.0","9.993763813304217e-06","0.0","9.993763813304217e-06","True","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:39:15
/home/user/git/DISCO-EB/src/discoeb/background.py:248:40
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:39</div>"
